iter	PRAUC	Logloss
5248	0.8450049762	0.3162825361
5249	0.8450257538	0.3162658426
5250	0.8450619642	0.3162487893
5251	0.845089436	0.3162288168
5252	0.845107225	0.3162147664
5253	0.8451335818	0.3161981342
5254	0.8451549587	0.3161800879
5255	0.8451780105	0.3161628666
5256	0.8452013569	0.3161453183
5257	0.8452319003	0.3161249097
5258	0.845249356	0.3161098909
5259	0.8452685806	0.3160939968
5260	0.8452952865	0.3160734635
5261	0.8453338459	0.3160460279
5262	0.8453687282	0.3160194508
5263	0.845393903	0.3159989152
5264	0.845426891	0.3159765272
5265	0.8454470881	0.3159602757
5266	0.8454762033	0.3159358371
5267	0.8454995602	0.3159177687
5268	0.8455177591	0.3159030716
5269	0.8455424734	0.3158822619
5270	0.8455643896	0.3158580417
5271	0.8455901354	0.3158382674
5272	0.8456155778	0.3158175388
5273	0.845636521	0.3157991673
5274	0.8456796281	0.3157758608
5275	0.8457100932	0.3157529073
5276	0.8457473289	0.3157296731
5277	0.8457659407	0.315716061
5278	0.8457904814	0.3156980899
5279	0.8458119463	0.3156792125
5280	0.8458402998	0.3156538762
5281	0.8458717828	0.31562955
5282	0.8458834813	0.3156129461
5283	0.8458985567	0.3155956111
5284	0.845920979	0.3155807675
5285	0.8459430696	0.3155626614
5286	0.8459657372	0.3155478945
5287	0.8460006809	0.3155313404
5288	0.8460212634	0.3155150936
5289	0.8460440578	0.3154956116
5290	0.8460691996	0.3154726076
5291	0.846085114	0.3154576953
5292	0.8461069904	0.3154404708
5293	0.8461283781	0.3154219593
5294	0.846147454	0.3154030685
5295	0.84618408	0.3153760201
5296	0.8462212159	0.3153489397
5297	0.8462300033	0.3153391152
5298	0.8462419596	0.3153274774
5299	0.8462651485	0.3153100181
5300	0.8462910677	0.3152900087
5301	0.8463186699	0.3152674339
5302	0.8463507024	0.3152419333
5303	0.8463744326	0.315224035
5304	0.8463895591	0.3152102956
5305	0.8464235823	0.3151828871
5306	0.8464373551	0.3151622781
5307	0.8464455254	0.3151498379
5308	0.8464705252	0.3151276419
5309	0.8465009233	0.3151025987
5310	0.8465216686	0.315084785
5311	0.846546543	0.3150653156
5312	0.8465681458	0.3150419816
5313	0.8465919163	0.3150241435
5314	0.8466167101	0.315005267
5315	0.8466391773	0.3149866377
5316	0.8466731941	0.3149602329
5317	0.8467122691	0.3149344833
5318	0.8467392243	0.3149163832
5319	0.8467561891	0.3148999018
5320	0.8467742593	0.3148884773
5321	0.8467928723	0.3148700554
5322	0.8468100169	0.3148546992
5323	0.8468369714	0.3148313686
5324	0.8468535719	0.3148148102
5325	0.8468800039	0.3148006057
5326	0.8468917691	0.3147843405
5327	0.8469096873	0.3147672823
5328	0.8469299233	0.3147495257
5329	0.8469659132	0.3147190578
5330	0.8469897226	0.3147029493
5331	0.8470151502	0.3146833737
5332	0.8470464205	0.3146589178
5333	0.8470736726	0.3146392175
5334	0.8471074195	0.3146147908
5335	0.8471317571	0.3145954679
5336	0.8471556391	0.3145767859
5337	0.8471869677	0.3145559261
5338	0.8472437603	0.3145210589
5339	0.84727318	0.3145009544
5340	0.8472938661	0.3144875372
5341	0.8473163248	0.3144684957
5342	0.8473275583	0.3144576377
5343	0.8473454904	0.3144396479
5344	0.8473754283	0.3144122654
5345	0.8473974906	0.3143931044
5346	0.8474094669	0.3143819264
5347	0.8474390202	0.3143613243
5348	0.8474646457	0.3143422473
5349	0.8474853719	0.3143241149
5350	0.8475147355	0.3143039107
5351	0.847539742	0.3142837175
5352	0.8475684548	0.3142574997
5353	0.84759103	0.3142420012
5354	0.8476142069	0.3142239394
5355	0.847634124	0.3142011799
5356	0.8476581611	0.3141821545
5357	0.8476911561	0.3141572488
5358	0.8477138153	0.3141411887
5359	0.8477421415	0.3141145936
5360	0.8477619959	0.3140971527
5361	0.847780427	0.3140825468
5362	0.8477905596	0.3140691494
5363	0.8478139104	0.3140506949
5364	0.8478359351	0.314034991
5365	0.847852619	0.3140236014
5366	0.8478637767	0.3140151354
5367	0.8478864099	0.3139990817
5368	0.8479074204	0.3139811555
5369	0.8479304257	0.3139635739
5370	0.8479693373	0.3139382862
5371	0.848003806	0.3139127441
5372	0.8480316829	0.3138927893
5373	0.8480584228	0.3138697699
5374	0.848086834	0.3138454934
5375	0.8481148014	0.3138256447
5376	0.8481460998	0.3138027335
5377	0.8481773247	0.3137815156
5378	0.8481959307	0.3137680183
5379	0.8482269713	0.3137473029
5380	0.8482557106	0.313723269
5381	0.8482727071	0.3137114457
5382	0.8482994452	0.3136922562
5383	0.848324538	0.3136734564
5384	0.8483532012	0.3136487048
5385	0.8483956381	0.3136241753
5386	0.8484251117	0.3136036787
5387	0.8484479927	0.3135851958
5388	0.8484718832	0.3135654971
5389	0.8485095458	0.313537071
5390	0.848535148	0.3135209776
5391	0.8485539358	0.3135034207
5392	0.8485905129	0.3134713025
5393	0.8485992824	0.3134556348
5394	0.8486347412	0.3134259811
5395	0.8486538772	0.3134099958
5396	0.8486754469	0.3133884264
5397	0.8487012564	0.3133668912
5398	0.84870833	0.313354045
5399	0.8487390428	0.3133300918
5400	0.848763468	0.3133118265
5401	0.8487817542	0.3132919313
5402	0.848799521	0.3132787962
5403	0.8488285586	0.3132564993
5404	0.8488480957	0.3132441134
5405	0.8488771211	0.3132179375
5406	0.8488978292	0.3131985847
5407	0.8489109454	0.313187007
5408	0.8489313594	0.3131688135
5409	0.8489482093	0.3131481961
5410	0.8489718796	0.3131278567
5411	0.8490018771	0.3131034468
5412	0.849030135	0.3130805468
5413	0.8490576301	0.3130581283
5414	0.8490681227	0.3130447291
5415	0.8490882096	0.3130266563
5416	0.849111123	0.3130083843
5417	0.8491415425	0.3129869214
5418	0.849168825	0.312967861
5419	0.849192967	0.3129479413
5420	0.8492202566	0.3129277682
5421	0.8492493744	0.3129058489
5422	0.8492708415	0.312889547
5423	0.8493052876	0.3128628857
5424	0.8493346691	0.312840705
5425	0.8493537506	0.3128269953
5426	0.8493831942	0.3128067684
5427	0.8494235885	0.3127825255
5428	0.84944551	0.3127664068
5429	0.8494738229	0.3127427531
5430	0.8494996903	0.3127264677
5431	0.8495130971	0.3127154677
5432	0.8495430205	0.3126930856
5433	0.8495720475	0.3126745492
5434	0.849594455	0.3126573564
5435	0.8496195888	0.3126387959
5436	0.8496446821	0.3126206268
5437	0.8496714083	0.3126016303
5438	0.8496868027	0.3125882681
5439	0.8497039283	0.312575481
5440	0.8497395922	0.3125495567
5441	0.8497631293	0.3125303332
5442	0.8497935958	0.3125083302
5443	0.8498164791	0.3124902944
5444	0.8498415271	0.3124718882
5445	0.8498568182	0.3124541077
5446	0.8498950205	0.3124213344
5447	0.8499149662	0.3123990614
5448	0.8499353743	0.3123801569
5449	0.8499560143	0.3123651929
5450	0.849973936	0.3123433332
5451	0.8499977389	0.3123272281
5452	0.8500148158	0.3123127007
5453	0.8500411948	0.312292487
5454	0.8500624248	0.3122755926
5455	0.8500933844	0.3122543132
5456	0.8501160049	0.312239638
5457	0.8501395276	0.3122222585
5458	0.8501708545	0.3121987199
5459	0.8501957044	0.3121798695
5460	0.8502228976	0.312159093
5461	0.8502435337	0.3121382928
5462	0.8502714487	0.3121165535
5463	0.8502975732	0.3120912064
5464	0.8503095443	0.3120777755
5465	0.8503342621	0.3120598346
5466	0.8503553039	0.3120437838
5467	0.8503659314	0.3120278565
5468	0.8503771312	0.3120198296
5469	0.8504008437	0.3119979746
5470	0.8504337277	0.3119734912
5471	0.8504570626	0.3119557496
5472	0.8504763169	0.3119407044
5473	0.8505023628	0.311920458
5474	0.8505276008	0.3118976259
5475	0.850550594	0.3118753178
5476	0.8505796462	0.3118510992
5477	0.8506024166	0.3118350477
5478	0.8506269649	0.311816983
5479	0.8506389078	0.3118078828
5480	0.8506555936	0.311795154
5481	0.8506780158	0.3117764128
5482	0.85070608	0.3117579191
5483	0.8507393495	0.3117413156
5484	0.8507565862	0.3117275475
5485	0.8507860366	0.3117050061
5486	0.8508112689	0.3116835239
5487	0.850840466	0.3116576669
5488	0.8508572355	0.3116425046
5489	0.8508861393	0.3116231557
5490	0.8509054494	0.3116082919
5491	0.8509283357	0.3115891354
5492	0.8509549947	0.3115635242
5493	0.8509816089	0.3115444441
5494	0.851003631	0.3115241145
5495	0.8510257217	0.3115085607
5496	0.8510653901	0.3114836115
5497	0.8510857929	0.3114679659
5498	0.8511110476	0.3114503783
5499	0.8511441732	0.3114257528
5500	0.8511709171	0.3114044117
5501	0.8512055546	0.3113797444
5502	0.8512247059	0.311361482
5503	0.8512471105	0.3113457525
5504	0.8512677077	0.3113293573
5505	0.8512824192	0.3113124888
5506	0.8513159637	0.3112845686
5507	0.8513384112	0.3112662706
5508	0.851362766	0.3112439038
5509	0.851387088	0.3112277242
5510	0.851404616	0.3112127428
5511	0.8514248047	0.3111892075
5512	0.851454209	0.3111702228
5513	0.8514787213	0.3111501859
5514	0.8515020428	0.3111242651
5515	0.8515182371	0.3111081608
5516	0.8515341337	0.3110945012
5517	0.8515638414	0.3110769758
5518	0.8515956786	0.3110499515
5519	0.8516193958	0.311029075
5520	0.8516406395	0.3110110094
5521	0.8516723167	0.3109848677
5522	0.8516897007	0.3109706158
5523	0.8517177471	0.3109482842
5524	0.8517370643	0.3109326913
5525	0.8517563054	0.3109169113
5526	0.8517683832	0.3109088057
5527	0.8517988137	0.3108851069
5528	0.8518181869	0.3108627933
5529	0.8518431143	0.3108401877
5530	0.8518715213	0.3108195353
5531	0.8518957218	0.3108042812
5532	0.8519183384	0.3107838797
5533	0.8519382343	0.310766313
5534	0.8519705958	0.3107415665
5535	0.8519978741	0.3107217246
5536	0.8520215318	0.3107019945
5537	0.8520473537	0.3106771981
5538	0.8520806732	0.310652606
5539	0.8521031381	0.3106343059
5540	0.8521268337	0.3106142292
5541	0.8521533593	0.3105946704
5542	0.8521830844	0.3105715449
5543	0.8522019726	0.3105500787
5544	0.8522302555	0.3105313884
5545	0.8522461409	0.3105156372
5546	0.8522704992	0.3104972442
5547	0.8523016222	0.3104707867
5548	0.8523328503	0.3104469338
5549	0.8523569859	0.310428265
5550	0.8523843001	0.3104102132
5551	0.8524067549	0.310393984
5552	0.8524281659	0.3103785732
5553	0.8524523206	0.310359188
5554	0.8524874053	0.3103327779
5555	0.8525082048	0.310318013
5556	0.8525287488	0.31030219
5557	0.8525509079	0.3102808842
5558	0.8525638735	0.3102594915
5559	0.852585192	0.3102422677
5560	0.8526086045	0.3102240304
5561	0.8526449404	0.310199324
5562	0.8526667763	0.3101818867
5563	0.8526973368	0.3101590034
5564	0.8527177618	0.3101426087
5565	0.8527516713	0.3101152505
5566	0.8527757695	0.3100959713
5567	0.8528150169	0.3100690838
5568	0.8528472818	0.3100435864
5569	0.8528742518	0.3100194097
5570	0.8528894551	0.3100081589
5571	0.8529107026	0.3099917526
5572	0.8529356106	0.3099745514
5573	0.8529532933	0.3099616201
5574	0.852971118	0.3099447306
5575	0.8529900212	0.309927786
5576	0.8530227381	0.309903713
5577	0.8530323786	0.3098894445
5578	0.8530494545	0.3098729367
5579	0.8530690969	0.3098582053
5580	0.8530905035	0.3098422074
5581	0.8531184595	0.3098217838
5582	0.8531557603	0.3097958254
5583	0.8531776751	0.3097794804
5584	0.853197358	0.3097632385
5585	0.8532273714	0.3097376314
5586	0.8532593154	0.3097142109
5587	0.8532683299	0.3097050787
5588	0.853295367	0.3096816954
5589	0.8533232481	0.3096628896
5590	0.8533505101	0.3096452742
5591	0.853383742	0.309618979
5592	0.8534024162	0.309603127
5593	0.8534298981	0.3095792217
5594	0.8534737856	0.3095477236
5595	0.8535019081	0.309528963
5596	0.8535316981	0.3095108232
5597	0.8535648658	0.3094846162
5598	0.8535950604	0.3094627656
5599	0.8536191702	0.3094473698
5600	0.8536514889	0.3094217974
5601	0.8536628365	0.3094063392
5602	0.8536817973	0.3093886077
5603	0.8537096917	0.3093681934
5604	0.8537381143	0.3093449757
5605	0.853756937	0.3093270653
5606	0.853779435	0.3093062375
5607	0.853785437	0.3092940373
5608	0.8538061484	0.3092763968
5609	0.853832966	0.3092533132
5610	0.8538564723	0.3092348051
5611	0.8538858507	0.3092153754
5612	0.8539232402	0.3091912762
5613	0.8539497366	0.3091728292
5614	0.8539855122	0.3091511633
5615	0.8540052692	0.3091336647
5616	0.854026027	0.3091160878
5617	0.8540474851	0.3091006654
5618	0.854076328	0.3090775236
5619	0.8540960074	0.3090636483
5620	0.8541120941	0.3090507907
5621	0.8541276016	0.3090311077
5622	0.8541433824	0.3090147585
5623	0.8541608118	0.3089980962
5624	0.8541700671	0.3089821903
5625	0.8541983774	0.3089631895
5626	0.854220454	0.3089447845
5627	0.8542371662	0.3089297288
5628	0.8542589712	0.3089130132
5629	0.8542827451	0.3088951156
5630	0.8543142656	0.3088723321
5631	0.8543484889	0.3088462225
5632	0.8543800209	0.3088212174
5633	0.8544006574	0.3088074431
5634	0.8544092297	0.3087945312
5635	0.8544272834	0.3087800191
5636	0.8544622331	0.3087568459
5637	0.8544898853	0.3087365078
5638	0.8545115603	0.30871888
5639	0.8545374403	0.3086962254
5640	0.8545448163	0.3086815232
5641	0.8545706222	0.3086617905
5642	0.8545923092	0.3086444182
5643	0.8546318148	0.3086089411
5644	0.8546574323	0.3085879073
5645	0.8546729108	0.3085735015
5646	0.8546988517	0.3085515415
5647	0.8547220031	0.308535028
5648	0.8547467966	0.3085132923
5649	0.8547689764	0.3084941211
5650	0.8547967869	0.3084726571
5651	0.8548132629	0.3084595245
5652	0.8548368707	0.3084414787
5653	0.8548579914	0.3084238763
5654	0.8548800381	0.3084091735
5655	0.8549084911	0.3083890296
5656	0.8549384054	0.3083670028
5657	0.8549653277	0.308346065
5658	0.8549869302	0.3083320919
5659	0.8550093295	0.3083133065
5660	0.8550317024	0.3082918686
5661	0.855046522	0.308272693
5662	0.855065154	0.3082597713
5663	0.8550887563	0.3082396485
5664	0.8551179693	0.30822022
5665	0.8551230571	0.3082074926
5666	0.8551484097	0.308189211
5667	0.8551744068	0.308169483
5668	0.8551956562	0.3081531062
5669	0.8552250018	0.3081285884
5670	0.8552444199	0.30811141
5671	0.8552620544	0.3080981669
5672	0.8552912724	0.3080751645
5673	0.8553140445	0.3080558942
5674	0.8553390494	0.3080375733
5675	0.8553669748	0.3080196929
5676	0.8553820081	0.3080072191
5677	0.8553981171	0.307986995
5678	0.8554153602	0.307974522
5679	0.8554519146	0.3079487625
5680	0.8554768043	0.3079295558
5681	0.8555003608	0.3079118255
5682	0.8555351426	0.30788692
5683	0.8555656104	0.3078642548
5684	0.8555841954	0.3078521093
5685	0.8556082585	0.3078311414
5686	0.8556253247	0.3078175482
5687	0.855651579	0.3078043247
5688	0.855668056	0.3077917528
5689	0.8556837997	0.3077786174
5690	0.8557113881	0.3077603999
5691	0.8557294708	0.3077471446
5692	0.8557491855	0.3077267041
5693	0.8557657158	0.3077128453
5694	0.8557890462	0.307691241
5695	0.8558081185	0.3076763314
5696	0.8558367337	0.3076515833
5697	0.8558515804	0.307640637
5698	0.855873549	0.3076210375
5699	0.8558921829	0.3076060118
5700	0.8559152643	0.3075892445
5701	0.855935987	0.3075719214
5702	0.8559489887	0.3075612057
5703	0.8559753224	0.3075389857
5704	0.8559982384	0.3075224428
5705	0.8560128433	0.3075073361
5706	0.8560448871	0.3074801939
5707	0.8560768621	0.3074611999
5708	0.8560986013	0.3074415601
5709	0.8561136836	0.3074283444
5710	0.8561306467	0.3074147982
5711	0.8561583107	0.307392362
5712	0.856175606	0.3073791353
5713	0.8562060572	0.3073522765
5714	0.8562238991	0.3073365799
5715	0.8562418288	0.3073225432
5716	0.856265637	0.3073067432
5717	0.8562808032	0.3072941979
5718	0.8563109451	0.3072705234
5719	0.8563314661	0.3072515337
5720	0.8563505177	0.3072323278
5721	0.8563730586	0.3072169683
5722	0.8563965884	0.3071910584
5723	0.8564153807	0.3071801059
5724	0.8564652046	0.307147121
5725	0.8564924278	0.3071226536
5726	0.8565320735	0.3070910906
5727	0.8565513953	0.3070754334
5728	0.8565744718	0.3070571253
5729	0.8566037887	0.3070350276
5730	0.8566292834	0.307012708
5731	0.8566571299	0.306992452
5732	0.8566841647	0.3069725346
5733	0.8567220003	0.306941857
5734	0.8567383275	0.3069247722
5735	0.8567645577	0.3069065963
5736	0.8567944537	0.3068844946
5737	0.8568178668	0.3068667688
5738	0.8568390162	0.3068505605
5739	0.856860756	0.3068348639
5740	0.856889491	0.3068133388
5741	0.8569172812	0.3067923717
5742	0.8569410809	0.3067764619
5743	0.8569661772	0.3067569591
5744	0.8569922343	0.3067351104
5745	0.8570208953	0.3067148124
5746	0.8570482847	0.306694135
5747	0.8570758819	0.3066700704
5748	0.8571105847	0.3066421425
5749	0.8571461023	0.3066138696
5750	0.8571663008	0.3065971847
5751	0.8571886175	0.3065742013
5752	0.857214963	0.3065541024
5753	0.8572333613	0.3065403543
5754	0.8572634438	0.3065225199
5755	0.8572873974	0.3065011978
5756	0.8573218107	0.3064737593
5757	0.8573472181	0.3064567315
5758	0.8573723927	0.3064372101
5759	0.8574079915	0.3064138931
5760	0.8574372189	0.306390176
5761	0.8574572707	0.3063745058
5762	0.857496724	0.306345979
5763	0.8575179825	0.3063277228
5764	0.8575463758	0.3063047117
5765	0.8575590194	0.3062948037
5766	0.8575865472	0.3062756538
5767	0.857620752	0.3062477907
5768	0.8576416433	0.3062296739
5769	0.8576619613	0.3062140515
5770	0.8576838314	0.3061958216
5771	0.8577104749	0.3061737255
5772	0.8577470666	0.3061512906
5773	0.8577804686	0.3061255011
5774	0.8578007773	0.3061102706
5775	0.8578316063	0.3060882524
5776	0.8578508514	0.306072823
5777	0.8578813586	0.3060490074
5778	0.8579012526	0.3060319964
5779	0.8579292425	0.3060149792
5780	0.8579497596	0.3059977121
5781	0.8579698745	0.3059833743
5782	0.8580064581	0.3059629613
5783	0.8580252447	0.3059488818
5784	0.8580536744	0.3059260437
5785	0.8580819389	0.3059016537
5786	0.858102202	0.3058852004
5787	0.8581205737	0.3058715251
5788	0.8581580377	0.3058404561
5789	0.8581810703	0.3058232694
5790	0.8582036053	0.3058043132
5791	0.8582279376	0.3057825991
5792	0.8582536688	0.305763819
5793	0.8582752625	0.3057467602
5794	0.8582962576	0.3057276559
5795	0.858312285	0.3057159118
5796	0.8583373779	0.3056973337
5797	0.8583547498	0.30568366
5798	0.8583799656	0.3056655752
5799	0.8584058606	0.3056483009
5800	0.8584327953	0.3056240163
5801	0.8584602421	0.3056021121
5802	0.8584899084	0.3055864677
5803	0.8585043958	0.305573873
5804	0.8585155361	0.305559636
5805	0.8585345133	0.3055437842
5806	0.8585611932	0.3055228302
5807	0.8585885157	0.3055032137
5808	0.8586116913	0.3054820089
5809	0.8586471134	0.3054567227
5810	0.858669792	0.3054366483
5811	0.8586899357	0.3054201686
5812	0.85871087	0.3054044512
5813	0.8587321177	0.3053861387
5814	0.8587560029	0.3053674164
5815	0.8587762536	0.305351183
5816	0.858790698	0.3053395751
5817	0.858830514	0.3053062614
5818	0.8588516482	0.3052910611
5819	0.858875454	0.305274469
5820	0.8588976515	0.3052549978
5821	0.8589126398	0.3052432906
5822	0.8589275962	0.305231832
5823	0.8589711913	0.3052057384
5824	0.8589963333	0.3051854847
5825	0.8590232085	0.3051606172
5826	0.8590460831	0.3051437967
5827	0.8590717101	0.305124456
5828	0.8591064308	0.3051020447
5829	0.8591294311	0.3050817315
5830	0.8591584878	0.3050664747
5831	0.8591877578	0.3050431203
5832	0.859203349	0.3050335918
5833	0.859222601	0.3050149729
5834	0.8592386451	0.3049941778
5835	0.859260294	0.3049764597
5836	0.8592781345	0.3049615184
5837	0.8592983239	0.3049438291
5838	0.8593244044	0.3049223323
5839	0.8593424893	0.3049056749
5840	0.8593756573	0.304882285
5841	0.8593995431	0.3048647925
5842	0.8594155847	0.3048524174
5843	0.8594279123	0.3048364294
5844	0.8594453321	0.3048215907
5845	0.8594630921	0.3048059984
5846	0.8594904936	0.3047831239
5847	0.8595112301	0.3047653621
5848	0.8595269933	0.3047532481
5849	0.8595480144	0.3047359046
5850	0.8595718852	0.3047166656
5851	0.8595988922	0.3046975167
5852	0.8596266476	0.3046752847
5853	0.8596398739	0.304663963
5854	0.8596596836	0.304649926
5855	0.8596709866	0.3046336258
5856	0.8596984106	0.3046131742
5857	0.8597224015	0.3045901593
5858	0.8597562512	0.3045705314
5859	0.8597925723	0.3045450551
5860	0.8598139385	0.3045254758
5861	0.8598562614	0.3045001451
5862	0.8598739749	0.304484215
5863	0.8598963354	0.3044636228
5864	0.8599224346	0.3044385965
5865	0.8599397126	0.3044241381
5866	0.859953302	0.3044139362
5867	0.8599764511	0.3043949901
5868	0.8600080952	0.3043720518
5869	0.8600294491	0.3043556589
5870	0.8600533345	0.3043347968
5871	0.860071421	0.304317558
5872	0.8600972626	0.3042960028
5873	0.8601141812	0.3042835888
5874	0.8601384026	0.3042636848
5875	0.8601529684	0.304251552
5876	0.8601717313	0.3042376973
5877	0.8601866301	0.3042251477
5878	0.8602047882	0.3042107781
5879	0.8602299514	0.3041830206
5880	0.8602552254	0.3041639157
5881	0.8602758706	0.3041420415
5882	0.8603087105	0.3041178965
5883	0.8603289681	0.3041007865
5884	0.8603516189	0.3040828297
5885	0.8603610942	0.3040699537
5886	0.8603774834	0.3040528127
5887	0.8604083329	0.3040306658
5888	0.8604303973	0.3040131412
5889	0.8604572018	0.3039941308
5890	0.8604793434	0.3039788744
5891	0.8604922309	0.3039653847
5892	0.8605255905	0.3039403701
5893	0.8605510322	0.3039216843
5894	0.8605751289	0.3039019059
5895	0.8605933387	0.3038884025
5896	0.860622658	0.3038698082
5897	0.860632257	0.3038580564
5898	0.8606403096	0.3038429549
5899	0.8606572961	0.3038260436
5900	0.8606755498	0.3038106405
5901	0.8607006875	0.3037918089
5902	0.860711988	0.3037748407
5903	0.8607223391	0.3037646339
5904	0.8607389526	0.3037472953
5905	0.8607563751	0.3037332988
5906	0.8607750681	0.3037180149
5907	0.8608022589	0.3036995023
5908	0.8608373097	0.3036747138
5909	0.8608572902	0.3036561668
5910	0.8608751729	0.303641151
5911	0.8608941272	0.3036263314
5912	0.8609202054	0.3036042498
5913	0.8609482486	0.3035849199
5914	0.8609728424	0.3035579762
5915	0.8609983547	0.3035355747
5916	0.8610136513	0.3035213134
5917	0.8610416639	0.3035000015
5918	0.8610636799	0.3034834367
5919	0.8610842412	0.3034663988
5920	0.8611023747	0.3034444319
5921	0.8611235042	0.3034245102
5922	0.861136827	0.3034144174
5923	0.861165337	0.3033942301
5924	0.8611779269	0.3033784269
5925	0.861197341	0.3033623508
5926	0.8612262942	0.3033422372
5927	0.8612470583	0.3033251997
5928	0.8612771912	0.3033033811
5929	0.8613037253	0.3032869854
5930	0.8613410011	0.3032608969
5931	0.8613645202	0.3032437882
5932	0.8613798606	0.3032271002
5933	0.8614026348	0.3032062127
5934	0.8614227757	0.3031881185
5935	0.8614409232	0.3031688114
5936	0.8614580588	0.3031520687
5937	0.861482668	0.3031339092
5938	0.8615139219	0.3031091494
5939	0.8615263319	0.3030995315
5940	0.8615577631	0.3030806628
5941	0.8615719273	0.3030703038
5942	0.8615859174	0.303053304
5943	0.8616108724	0.3030346004
5944	0.8616354193	0.3030138772
5945	0.8616680739	0.3029856662
5946	0.8616893103	0.3029693929
5947	0.861699562	0.3029569156
5948	0.8617249897	0.3029356981
5949	0.8617435063	0.3029194097
5950	0.8617654721	0.3029011545
5951	0.8617913182	0.3028771499
5952	0.8618090119	0.3028586503
5953	0.8618256498	0.3028423367
5954	0.8618449556	0.3028262304
5955	0.8618620624	0.3028144582
5956	0.861889028	0.3027928376
5957	0.8619091458	0.3027801582
5958	0.8619391458	0.30275641
5959	0.8619573662	0.3027400109
5960	0.8619889584	0.3027124343
5961	0.8620059438	0.3026982455
5962	0.8620246626	0.3026844393
5963	0.8620577009	0.3026629606
5964	0.8620896813	0.3026355631
5965	0.8621171224	0.3026109708
5966	0.8621441501	0.3025881095
5967	0.8621628666	0.30255958
5968	0.862187442	0.3025412186
5969	0.8622072294	0.302520057
5970	0.8622309895	0.3025025555
5971	0.8622513021	0.3024820069
5972	0.8622736773	0.3024628426
5973	0.8622980082	0.3024432504
5974	0.8623229554	0.3024263779
5975	0.8623497715	0.3024052072
5976	0.8623701275	0.3023879256
5977	0.8623858559	0.3023757889
5978	0.8624019857	0.3023599782
5979	0.8624213016	0.3023401097
5980	0.8624349048	0.3023227789
5981	0.8624645724	0.3022997741
5982	0.8624861859	0.3022845808
5983	0.8625054955	0.3022681388
5984	0.8625195747	0.3022526847
5985	0.862535621	0.3022405272
5986	0.8625530664	0.3022212807
5987	0.8625796939	0.3022032352
5988	0.8626001071	0.302185158
5989	0.8626188119	0.3021722955
5990	0.8626540401	0.3021448577
5991	0.8626792809	0.3021245692
5992	0.8627023995	0.302102747
5993	0.8627328445	0.3020795044
5994	0.8627510699	0.3020615413
5995	0.8627821361	0.3020381668
5996	0.8627943957	0.3020194956
5997	0.8628264164	0.3019956844
5998	0.8628532321	0.3019752228
5999	0.8628825186	0.3019570167
6000	0.8629012472	0.301937052
6001	0.8629275782	0.3019187682
6002	0.8629584862	0.3018947471
6003	0.8629873106	0.3018740853
6004	0.8630166304	0.3018541442
6005	0.863049704	0.3018305983
6006	0.8630690378	0.3018132352
6007	0.8630884565	0.3017984137
6008	0.8631117591	0.3017774023
6009	0.8631214355	0.3017611931
6010	0.8631392284	0.3017443866
6011	0.8631872841	0.3017131563
6012	0.8632031044	0.30170142
6013	0.8632310702	0.3016792994
6014	0.8632526684	0.3016586452
6015	0.8632699151	0.3016392168
6016	0.8632964248	0.3016212581
6017	0.8633255436	0.3016001643
6018	0.8633589788	0.3015742991
6019	0.863380008	0.3015554921
6020	0.8634073588	0.3015341294
6021	0.8634388172	0.3015113735
6022	0.8634603094	0.3014933984
6023	0.8634810933	0.301476849
6024	0.8635048582	0.3014509489
6025	0.8635318936	0.3014278319
6026	0.8635469883	0.3014161695
6027	0.8635743115	0.3013943547
6028	0.8635993745	0.30137127
6029	0.8636168171	0.3013566004
6030	0.8636363007	0.3013386995
6031	0.8636500635	0.3013286686
6032	0.8636710664	0.3013100444
6033	0.8636951614	0.3012891511
6034	0.8637129974	0.3012752784
6035	0.8637351606	0.3012587527
6036	0.8637547957	0.3012432548
6037	0.863768246	0.3012217003
6038	0.8637901902	0.3012011498
6039	0.8638019568	0.3011903977
6040	0.86382567	0.3011723629
6041	0.8638451662	0.3011567023
6042	0.8638604572	0.3011442476
6043	0.8638965042	0.3011210602
6044	0.863913308	0.3011062933
6045	0.863933043	0.3010896687
6046	0.8639537678	0.301071127
6047	0.8639833059	0.3010480888
6048	0.8640128455	0.3010258523
6049	0.8640336654	0.3010098002
6050	0.8640646172	0.3009831
6051	0.8640943277	0.3009595389
6052	0.864121939	0.300938149
6053	0.8641380016	0.3009255982
6054	0.8641533218	0.3009115225
6055	0.864184779	0.3008848086
6056	0.8642008874	0.3008711493
6057	0.8642212612	0.3008546452
6058	0.8642416354	0.3008402739
6059	0.8642565271	0.3008278519
6060	0.8642701059	0.3008134885
6061	0.8642943144	0.3007899858
6062	0.8643107535	0.3007785243
6063	0.8643343358	0.3007648803
6064	0.8643447147	0.3007557861
6065	0.8643627722	0.3007402217
6066	0.8643787659	0.3007272548
6067	0.8643982387	0.3007119608
6068	0.8644313412	0.3006857048
6069	0.8644605786	0.3006614119
6070	0.8644831568	0.3006431449
6071	0.8645121382	0.3006188841
6072	0.8645394397	0.3005933805
6073	0.864557472	0.3005796306
6074	0.8645707198	0.3005698342
6075	0.8645960737	0.3005485907
6076	0.8646268005	0.3005224633
6077	0.864644223	0.3005093979
6078	0.8646634001	0.3004854715
6079	0.8646973633	0.3004587823
6080	0.8647130175	0.3004431128
